region	mutated_tumours	exp_mutated_tumours	p.cohort_skew	fdr.cohort_skew
CMTR1	23	24.289416038053574	0.8961867968285421	0.9994910061190695
KBTBD12	21	16.356228448214633	0.8962400134734319	0.9994910061190695
CFAP97D1	4	5.571118937590081	0.8962458570463951	0.9994910061190695
ZNF311	20	17.158392056132637	0.896253481964403	0.9994910061190695
SNX13	29	24.87745977022216	0.8962856661683168	0.9994910061190695
BPGM	15	8.10449877339159	0.8963029533898504	0.9994910061190695
EEF2K	22	23.807149550245317	0.8963706386130128	0.9994910061190695
OR8I2	14	7.898957344162097	0.8963721382554327	0.9994910061190695
ZNF577	22	13.157337000118153	0.896390627178023	0.9994910061190695
CEP250	37	52.2328845675367	0.896431936323545	0.9994910061190695
RAD51B	12	9.659497002836149	0.8964350453109784	0.9994910061190695
TEX55	16	15.42541073231163	0.8964944331518749	0.9994910061190695
SDC1	4	9.799345974975184	0.8964964739207266	0.9994910061190695
EMC9	3	6.881719688165688	0.8965139217912338	0.9994910061190695
TUBA3D	16	14.750048908668676	0.8965526958463335	0.9994910061190695
SDCCAG8	22	19.03376404145585	0.8965903142347528	0.9994910061190695
BANF2	3	2.514907257635065	0.8966139130720728	0.9994910061190695
PRKAB2	11	8.339607542029581	0.8967473241238328	0.9994910061190695
COL21A1	31	23.23248409165056	0.8967737429248465	0.9994910061190695
PLOD1	15	22.47802459745662	0.8968841385029138	0.9994910061190695
VPS26B	13	12.143782411086141	0.8968942884481449	0.9994910061190695
OIT3	16	16.311323480820008	0.896919413318098	0.9994910061190695
FKBPL	11	11.308977759056308	0.8969246579400464	0.9994910061190695
EIF2B2	10	11.227917228382609	0.8969263969800196	0.9994910061190695
CHAC2	10	5.351582743780648	0.896927828865239	0.9994910061190695
OR4K17	13	7.454829498408644	0.8969389921801387	0.9994910061190695
KDM3A	24	32.10394891829537	0.8969516492714126	0.9994910061190695
PDLIM1	13	9.89858689825935	0.8970024367762258	0.9994910061190695
SHTN1	20	18.88414403408562	0.8970383429049472	0.9994910061190695
TAMALIN	8	17.546102539711853	0.897160784283001	0.9994910061190695
PHOSPHO1	8	14.264627651494823	0.897256331609968	0.9994910061190695
NGDN	16	11.369959155318892	0.8972724894849597	0.9994910061190695
PPOX	7	14.19092021069076	0.897298570157442	0.9994910061190695
STK3	27	14.008643597230476	0.8973693058834198	0.9994910061190695
APOF	8	9.01371743879397	0.897443917598578	0.9994910061190695
CCNT2	20	19.26307426158999	0.8974546500069979	0.9994910061190695
HMGCLL1	18	9.239732687448594	0.8974742424479931	0.9994910061190695
PLEKHA7	32	36.16931195552331	0.8974881615066936	0.9994910061190695
KAZALD1	4	11.893867015923002	0.8974970922495362	0.9994910061190695
RFPL4A	7	8.779297192377499	0.8975986705643954	0.9994910061190695
SENP6	25	28.097466400833774	0.8977760751349948	0.9994910061190695
FOXK1	20	26.791913636480743	0.8978513812782065	0.9994910061190695
AKT2	17	16.653756860003952	0.8978732419790972	0.9994910061190695
MED1	23	34.2326000893356	0.8978778045299585	0.9994910061190695
RAB1A	5	6.001239947661745	0.8979938455449117	0.9994910061190695
LIPI	22	11.284086593147356	0.8980225926901501	0.9994910061190695
BEND7	14	12.919918768298961	0.8980351360907181	0.9994910061190695
NT5M	4	9.650546590963016	0.8981048435719134	0.9994910061190695
ARL1	7	5.334662592468931	0.8981216349981076	0.9994910061190695
RAF1	21	18.52675956574637	0.8981455854000785	0.9994910061190695
UNC119	9	9.215391616412512	0.8981979306878567	0.9994910061190695
ZNF468	16	14.21544700953145	0.8982089483488013	0.9994910061190695
GPR183	11	9.844025204463902	0.8982332047556153	0.9994910061190695
CYP3A43	16	12.967190862667822	0.8982426466273311	0.9994910061190695
ALDOC	8	11.552094872375372	0.8983080668296706	0.9994910061190695
PCDHB14	36	25.60218376660929	0.8983326806251747	0.9994910061190695
CPT1C	26	24.520250366008554	0.8983652157071964	0.9994910061190695
ZNF875	17	16.94226859860721	0.8984210902650384	0.9994910061190695
SSRP1	22	21.908715102327537	0.8984805986832666	0.9994910061190695
CSNK1G3	19	13.66972266563431	0.8984876258281888	0.9994910061190695
EPS15	23	21.765787468151448	0.8985330561340376	0.9994910061190695
TRUB1	7	11.08944943831839	0.8986378777926037	0.9994910061190695
DUXA	17	7.244171598772398	0.89877499714569	0.9994910061190695
CD247	16	6.191020723066929	0.898775903052086	0.9994910061190695
TMEM39B	17	14.934273890800133	0.8988199182984359	0.9994910061190695
GFPT1	24	19.59628024940529	0.8988311249072917	0.9994910061190695
ACTR2	19	11.806293290558015	0.8989397090888548	0.9994910061190695
CCSER2	19	24.76995328670507	0.8989571762898705	0.9994910061190695
ZNF66	7	14.458269862889887	0.8989583248522205	0.9994910061190695
TAF15	19	17.95796598761388	0.8990793305676623	0.9994910061190695
CLN6	6	10.327102863472085	0.899216431277963	0.9994910061190695
RASGEF1A	17	14.05188724549209	0.899218720076052	0.9994910061190695
SMIM21	9	3.286095486730429	0.8993309613491989	0.9994910061190695
BNC2	42	28.623637735292697	0.8993668915214297	0.9994910061190695
GJC3	7	8.805522757028434	0.8994364216150957	0.9994910061190695
SSBP2	13	9.215829302383657	0.8994863403401878	0.9994910061190695
IFNA10	6	5.178735972361611	0.899524650245947	0.9994910061190695
ZNF280A	13	14.610748929296971	0.8995347924323278	0.9994910061190695
CDKL2	22	14.983499686850198	0.8995654341734389	0.9994910061190695
FREM2	55	58.30074714002342	0.8996573955534537	0.9994910061190695
LGR5	19	21.697191588471878	0.8997493067279129	0.9994910061190695
YPEL3	3	5.471836833425385	0.899750990970632	0.9994910061190695
DERL1	10	8.163874214642563	0.8998175592814156	0.9994910061190695
KATNA1	19	15.979933012191234	0.8998781325598695	0.9994910061190695
LIAS	11	11.52101283932511	0.8999492803466322	0.9994910061190695
CORO1C	14	14.021023494681797	0.8999696509021464	0.9994910061190695
LRRC4C	30	16.4268157856251	0.90003740694058465	0.9994910061190695
TMEM138	7	4.537357483286748	0.9000586408948603	0.9994910061190695
CMTM8	11	5.954879707919133	0.9001283762080671	0.9994910061190695
LYRM7	6	2.9066964315500794	0.9001387067509299	0.9994910061190695
SRP9	5	3.059211138762259	0.9001960180133312	0.9994910061190695
IFNA2	7	4.857814206274217	0.9001973534187968	0.9994910061190695
EFHD1	5	9.788593464265494	0.9002870709753615	0.9994910061190695
USF1	12	10.224349808098525	0.9003642298294413	0.9994910061190695
ITGA3	20	29.565630680723753	0.9003644272529906	0.9994910061190695
OR10H3	7	7.657612171448852	0.9004373711696562	0.9994910061190695
CD86	12	9.649570965502475	0.9005054358443572	0.9994910061190695
KAT5	17	18.52701650002508	0.9005129255670032	0.9994910061190695
MATN1	10	16.292125322101864	0.9005550065685188	0.9994910061190695
GNRH2	3	3.985477357073113	0.9006227319088054	0.9994910061190695
TRIB2	20	12.482882550736667	0.9006330619752777	0.9994910061190695
COBL	39	33.79789731426335	0.9006434277396569	0.9994910061190695
PDCD1LG2	6	6.767639634355965	0.900747677558679	0.9994910061190695
ST3GAL3	15	12.952511818122353	0.9007846506551709	0.9994910061190695
ZNF738	17	9.356897552320191	0.9008085421394789	0.9994910061190695
TRIM63	8	10.464714583289128	0.9008302525056804	0.9994910061190695
ENKD1	7	13.424303294780307	0.9008732306493485	0.9994910061190695
TVP23C	6	5.7362675504381935	0.900882583958692	0.9994910061190695
SMIM8	4	2.936326183336255	0.9009001800668507	0.9994910061190695
GDPGP1	8	11.411870769670054	0.9009125957752094	0.9994910061190695
SIX6	8	10.808295748034897	0.9009480509756724	0.9994910061190695
UBE2J1	10	10.151972610735141	0.900962111259951	0.9994910061190695
CNOT10	26	18.60353659092732	0.9010221663590561	0.9994910061190695
RNF157	13	20.433603701084674	0.9010321898580083	0.9994910061190695
RFPL2	13	11.885928066719494	0.9010506277047983	0.9994910061190695
ST6GALNAC1	14	17.378630070006146	0.9010570212380926	0.9994910061190695
FNIP1	31	29.112120843950354	0.9011093983737228	0.9994910061190695
OR51B2	12	7.569535245445129	0.9011297992895673	0.9994910061190695
KCTD4	8	8.058249466384355	0.9011853528400666	0.9994910061190695
ADK	7	9.819270528115437	0.901202603464359	0.9994910061190695
NIBAN1	32	24.878642501172976	0.9013634991318928	0.9994910061190695
WIPI1	12	13.11367141591695	0.9013815860654675	0.9994910061190695
ZNF189	27	16.230603654373798	0.9014111520951359	0.9994910061190695
GPR89B	6	12.139808866559216	0.9014374914500309	0.9994910061190695
IAPP	5	2.5427470634214946	0.901459743730544	0.9994910061190695
MNS1	20	15.468536179733151	0.9014733161674218	0.9994910061190695
MUCL1	4	2.636351228117343	0.9015959821272873	0.9994910061190695
GFI1	10	16.357801358539596	0.9015997109527555	0.9994910061190695
TTYH1	13	15.055496542117279	0.9016043238734395	0.9994910061190695
ATG3	9	8.119743464476132	0.9016116655271678	0.9994910061190695
CCR5	11	9.859590760658115	0.9017018464415061	0.9994910061190695
FBXL14	7	15.437011003467397	0.901746978203814	0.9994910061190695
MEIOB	14	12.504737987198187	0.9018477728792473	0.9994910061190695
RHOD	4	8.935739397854821	0.9018788961200527	0.9994910061190695
CKMT1A	10	14.539304216423725	0.9018938645528793	0.9994910061190695
PPL	46	46.469417484664845	0.9019152718165416	0.9994910061190695
CGB5	4	5.9415249560258445	0.9019508189080087	0.9994910061190695
PLEKHM1	23	28.769711205763024	0.9019674194332032	0.9994910061190695
ATP12A	33	26.121326926643764	0.901998171081203	0.9994910061190695
OOEP	13	6.068815844329808	0.9022169979596169	0.9994910061190695
SEMA6D	43	27.69120689459381	0.9022749559813869	0.9994910061190695
UBXN4	7	15.44868407280618	0.9022897707493625	0.9994910061190695
ANTXRL	9	15.860586310232856	0.9023347335807496	0.9994910061190695
SLC11A1	10	17.360420114533575	0.90235066436813	0.9994910061190695
NLRP10	33	17.70235237551539	0.9024274173917872	0.9994910061190695
FAM174B	6	8.023305763860925	0.9024312418829707	0.9994910061190695
NPLOC4	19	17.915218193150217	0.9024504323447824	0.9994910061190695
RDH14	6	12.247123902530504	0.9025327629774947	0.9994910061190695
ARL6IP4	10	10.027913722146355	0.902543273935113	0.9994910061190695
EFCAB3	21	11.130305631118887	0.9025803600126229	0.9994910061190695
SERPINI2	25	10.890528663867329	0.9026345656812624	0.9994910061190695
MYT1	39	32.07102748437652	0.9027027586833717	0.9994910061190695
NDUFA5	4	3.510708926129828	0.9027115519203202	0.9994910061190695
RFTN2	21	13.736315558984064	0.9027509018851713	0.9994910061190695
TNNI2	8	7.409468249971878	0.9027849221290655	0.9994910061190695
ATP5MC3	5	4.391548646366868	0.9028315003583818	0.9994910061190695
CCS	6	9.322377529492519	0.9028695242082804	0.9994910061190695
KIR2DL4	17	10.680425578218657	0.9029066460689258	0.9994910061190695
SUGCT	16	12.403587188170597	0.9029099822048816	0.9994910061190695
CXCL2	6	4.324632977964776	0.9030001256163175	0.9994910061190695
SHISA9	16	15.564259974175876	0.90302264574489155	0.9994910061190695
MED26	11	20.944604976933462	0.903059398814968	0.9994910061190695
ADI1	5	7.250122487064585	0.9031024931346802	0.9994910061190695
RNASE9	9	6.0275759025489375	0.9032159195418986	0.9994910061190695
FAM183A	4	4.240707976722305	0.9032249179308586	0.9994910061190695
SUCLA2	13	12.639514530104325	0.903238405808789	0.9994910061190695
IPP	18	16.214614563245284	0.9032913407682104	0.9994910061190695
SSX2IP	25	17.17907973499105	0.9032977607871233	0.9994910061190695
OR2L2	16	7.993257675534292	0.9032995184681919	0.9994910061190695
FOCAD	38	37.3786390584391	0.903324162716425	0.9994910061190695
MCMBP	17	17.687377835999907	0.9034055438087274	0.9994910061190695
COMT	5	8.909566331158782	0.9034162262342048	0.9994910061190695
UTP20	60	51.88980155308776	0.9034305532432072	0.9994910061190695
EPHA4	34	25.938100758020223	0.9034514332658807	0.9994910061190695
SPP1	13	9.276573323138576	0.9034525935921283	0.9994910061190695
CD38	9	9.12600322793252	0.9034730457269461	0.9994910061190695
UTP11	13	10.050250622111221	0.9035425148518228	0.9994910061190695
REXO4	10	15.025646404375925	0.9035432785778531	0.9994910061190695
CCSAP	4	12.278605112598092	0.903558197531224	0.9994910061190695
ZNF131	20	17.666176646406846	0.9036002124026976	0.9994910061190695
FCHO2	25	19.78925438050094	0.9037152731692247	0.9994910061190695
TMEM9B	3	7.053278127078557	0.9037530264299823	0.9994910061190695
PLCB1	25	30.74397378930188	0.9037857555018917	0.9994910061190695
DRC1	23	21.85854809444586	0.9038392795653385	0.9994910061190695
SLC35B3	12	9.472024427333768	0.9038639575781314	0.9994910061190695
MON1B	17	18.839593870842954	0.9038865175889514	0.9994910061190695
RNF135	9	14.58238477155296	0.9039037165961673	0.9994910061190695
ASPDH	7	10.333313857948037	0.9039881834918833	0.9994910061190695
C3orf14	8	4.141056572067126	0.9040743311034983	0.9994910061190695
MTF1	28	19.355225641361034	0.9042024783199676	0.9994910061190695
AADACL3	14	10.50664957871807	0.9042056716358544	0.9994910061190695
HOXB7	7	10.337256099736853	0.9042694321507181	0.9994910061190695
CST11	9	3.6652693099893163	0.9042713506197538	0.9994910061190695
ADPRM	8	9.30918420734817	0.9042889838263312	0.9994910061190695
RAB15	7	7.614500021561306	0.9043132438477951	0.9994910061190695
SRR	7	8.508589409146753	0.9043177405438072	0.9994910061190695
CHRNA9	17	13.582948435877356	0.9043197259658737	0.9994910061190695
PSMD9	5	8.044949495733855	0.9043597428060881	0.9994910061190695
TRMT5	14	13.956228405192702	0.9044966704413404	0.9994910061190695
CLK4	15	14.62195856820912	0.9044975343929833	0.9994910061190695
CCNI2	4	13.46404235206063	0.9045257827624645	0.9994910061190695
RNF111	32	24.35843753272598	0.9045296446173128	0.9994910061190695
KDM5A	37	40.53716721661529	0.9045682063152207	0.9994910061190695
USP20	22	28.7075117487671	0.9047475572388559	0.9994910061190695
RFX2	23	24.08496207063928	0.9047748692079214	0.9994910061190695
OGFRL1	14	15.119617998887279	0.9048320421268667	0.9994910061190695
SLC25A17	11	9.418001667708149	0.9049329796763955	0.9994910061190695
SERPINB5	7	9.969516643819032	0.9049691389520128	0.9994910061190695
SUPT3H	16	10.250687085347558	0.904972629806331	0.9994910061190695
EVI2B	8	10.771525603861653	0.9049839404842185	0.9994910061190695
C17orf49	5	6.586644996007956	0.9050332418536419	0.9994910061190695
SLAMF7	17	8.729508402936688	0.90503933636983	0.9994910061190695
SRGAP2B	7	14.538240663599822	0.9050468261157838	0.9994910061190695
EIF4H	7	10.173486239744147	0.9051230552800358	0.9994910061190695
GDPD1	11	9.311572283224189	0.9051427148823111	0.9994910061190695
APOH	17	9.853745234428633	0.905182725766183	0.9994910061190695
KHNYN	21	19.55842460813922	0.9052552037478105	0.9994910061190695
PEX11B	15	9.136733583814673	0.9053088856676044	0.9994910061190695
PEX26	5	10.951945941777659	0.9053129485414022	0.9994910061190695
EXOG	11	11.434050589156582	0.9053173622353022	0.9994910061190695
GOLGA8G	6	19.155053149243745	0.9054547759505508	0.9994910061190695
MTHFD1L	29	27.66330676439632	0.9054726459478312	0.9994910061190695
EMP3	5	5.754026815910853	0.9054727240632984	0.9994910061190695
BMP2	14	13.483937852976187	0.9054746745816864	0.9994910061190695
SP100	33	23.051001342002834	0.9054895689901059	0.9994910061190695
MYLK2	27	17.046770365779036	0.9055656359979323	0.9994910061190695
TOR4A	4	21.729869240359154	0.905656230129204	0.9994910061190695
TMEM251	7	4.595596402828433	0.9057478358299242	0.9994910061190695
BORCS7	3	3.955513065894067	0.9058269867729775	0.9994910061190695
GPR179	54	49.52744087346298	0.9058596290544135	0.9994910061190695
SSBP1	10	5.46203403731077	0.9058743083293672	0.9994910061190695
AVIL	24	22.204060460548767	0.9058985962953837	0.9994910061190695
GSDMD	7	15.204745341614046	0.9059031889589302	0.9994910061190695
IL19	5	5.016274789449798	0.905917249884804	0.9994910061190695
MOV10L1	36	31.398018795086465	0.9059445390844096	0.9994910061190695
UBQLN1	13	15.256638734997047	0.9059600606503505	0.9994910061190695
C1orf141	21	10.837822675319767	0.905964330320999	0.9994910061190695
ARHGAP26	24	21.5938964822053	0.9059646448913801	0.9994910061190695
CGREF1	6	8.575127602146578	0.9059657731920319	0.9994910061190695
IFI44	22	12.405016717218677	0.9060244398291645	0.9994910061190695
LCLAT1	11	10.463705213984106	0.906046305665229	0.9994910061190695
ENTPD4	16	19.642037607097233	0.9060686979615123	0.9994910061190695
GTF2E1	12	13.997286223837955	0.9060802837201907	0.9994910061190695
METTL3	15	17.090962396976543	0.9062086210428921	0.9994910061190695
ZNF329	24	14.627640304759487	0.9063158879233051	0.9994910061190695
OSGIN1	9	15.33199477399826	0.9063875459723995	0.9994910061190695
ADPGK	15	15.314093744956528	0.9065516707415814	0.9994910061190695
GPR149	31	20.800357304132877	0.906613677805407	0.9994910061190695
CYP2R1	17	14.347463599651206	0.9066381541907805	0.9994910061190695
UGT2B11	12	13.523900045318836	0.9066432349751266	0.9994910061190695
C2orf66	4	2.9113678935200165	0.9067083889976982	0.9994910061190695
DENND3	41	34.7695877471505	0.9067868634722671	0.9994910061190695
OR5C1	15	10.503762933264895	0.9067871258272476	0.9994910061190695
FAM153B	5	9.542967991989702	0.9068198983334692	0.9994910061190695
THOC7	7	6.689487094264152	0.9068227101253986	0.9994910061190695
PRKCE	23	23.608397420143127	0.9068367800844132	0.9994910061190695
HORMAD2	13	8.03972220890517	0.9068877709775718	0.9994910061190695
RLN1	3	6.407923207139064	0.9068975908921836	0.9994910061190695
AP3S1	7	5.090052847861573	0.9068983233455373	0.9994910061190695
MC2R	11	8.775597881203955	0.9069783917885492	0.9994910061190695
PHF14	35	25.552274575351113	0.9070470229290271	0.9994910061190695
TOP3A	26	28.144660217090493	0.9070535548585681	0.9994910061190695
CAPS2	30	15.131210133175035	0.9070554295059488	0.9994910061190695
RC3H2	31	29.062747631774382	0.9070821473800741	0.9994910061190695
PGPEP1L	11	5.616976471991847	0.9071699637793843	0.9994910061190695
KCNAB1	19	12.207668540952335	0.907187774249616	0.9994910061190695
PPP1CB	16	10.6065730271076	0.9072546911112985	0.9994910061190695
ATP5PD	5	4.904735850077764	0.9072767696339226	0.9994910061190695
RPL22	7	4.621463192640941	0.9072801849866913	0.9994910061190695
NFXL1	18	24.162200542831556	0.9073268281453711	0.9994910061190695
HNMT	9	7.621640926493573	0.907339526292287	0.9994910061190695
MESP2	6	17.137178140203563	0.90753576858789	0.9994910061190695
C17orf58	5	17.84117680284676	0.9075631800061246	0.9994910061190695
OXA1L	6	13.770896881156427	0.9075807650172264	0.9994910061190695
HNRNPLL	15	16.107338448008264	0.9075998754411083	0.9994910061190695
RBM27	31	28.018857169125763	0.9076302993869901	0.9994910061190695
GTSF1L	4	4.943314280733044	0.9076698378545246	0.9994910061190695
COG6	17	18.810610347175846	0.9077261364673717	0.9994910061190695
PER3	34	31.69715735428314	0.9077365920906951	0.9994910061190695
GCNT2	6	11.193199063288366	0.9077828034683854	0.9994910061190695
OR2D2	17	8.292994147981824	0.907817859323346	0.9994910061190695
HOXD10	12	12.140125177932095	0.907834127566168	0.9994910061190695
CLCA4	33	21.54973808684406	0.9078612386678585	0.9994910061190695
CCR2	12	10.446954169792194	0.9078992750716021	0.9994910061190695
DHFR	6	5.620499591857138	0.9079878311342073	0.9994910061190695
TPST2	7	13.862662922140627	0.9079903191214485	0.9994910061190695
CAPZA1	6	8.873108412785529	0.9080088620417349	0.9994910061190695
SPART	29	17.902907556099166	0.9080157024608396	0.9994910061190695
POLE	76	52.286160900038176	0.908034618284692	0.9994910061190695
APRT	4	7.136318268752268	0.9080698383847788	0.9994910061190695
ZNF492	26	13.310430167050278	0.9081353648521212	0.9994910061190695
LTK	20	26.626862153691775	0.9081357236433172	0.9994910061190695
GOLGA8F	10	18.807378747534937	0.9081671265935902	0.9994910061190695
SYT4	22	11.537334652373657	0.9082115940504335	0.9994910061190695
ZFYVE27	11	13.485678040530887	0.9082521095368795	0.9994910061190695
PEX11A	10	7.62478120983626	0.9083629687653189	0.9994910061190695
RNASE11	10	5.564323924581863	0.9083910214984785	0.9994910061190695
CRP	11	6.536021881746897	0.9084048691272687	0.9994910061190695
TRIM52	9	10.10507818465303	0.9084071790725189	0.9994910061190695
HLA-DQB1	3	9.828363514331189	0.9084588678467674	0.9994910061190695
NPHS2	15	13.825940008475115	0.9084606913396638	0.9994910061190695
GOSR2	3	7.483527130606027	0.9084916867576072	0.9994910061190695
R3HDM4	9	10.96382408265542	0.9085213951686759	0.9994910061190695
RFK	5	4.462834520937052	0.9085257689093418	0.9994910061190695
MCM3	23	23.97539130375555	0.9085369633943298	0.9994910061190695
ZNF716	29	12.946181085957754	0.9085505661746058	0.9994910061190695
ITGB1BP1	10	6.459526326995609	0.9086061347761997	0.9994910061190695
BIVM	23	13.725872893155994	0.9086157123307568	0.9994910061190695
NIPSNAP2	5	9.658728563259336	0.9086549035540834	0.9994910061190695
OGFOD1	10	14.92229216781578	0.9086720102472876	0.9994910061190695
MKRN2	10	12.646773465232128	0.9088064227475917	0.9994910061190695
GNG3	6	2.520760336679005	0.9088159804415806	0.9994910061190695
LIX1	11	8.045332832276403	0.9088292518210296	0.9994910061190695
OR5B2	10	7.336074514780299	0.9088347145018125	0.9994910061190695
NPIPB4	10	35.44094224965231	0.9089319256839452	0.9994910061190695
CDC20B	21	14.873127785955498	0.9089778357774091	0.9994910061190695
USP36	33	31.635673713921317	0.9090005839566984	0.9994910061190695
JPT2	6	6.931870108947685	0.9090425282533687	0.9994910061190695
PCNA	8	8.633775668920839	0.909066456115269	0.9994910061190695
WNT10A	5	17.498673380911182	0.9090759784112958	0.9994910061190695
ATXN10	12	14.127984238489955	0.9091171338900433	0.9994910061190695
RBFOX3	6	13.186265663691715	0.9091308429254765	0.9994910061190695
CHD2	45	43.33155718310497	0.909152101912636	0.9994910061190695
WDR37	20	16.98638239718162	0.9091790602644861	0.9994910061190695
REG4	9	4.652095851760253	0.9091817321727794	0.9994910061190695
NUP205	44	43.82320925041603	0.9091986904645634	0.9994910061190695
AAGAB	6	8.778516797356149	0.909291380031794	0.9994910061190695
SNCA	5	3.8426403768575685	0.9092963435865706	0.9994910061190695
F3	7	8.95042632159893	0.9093045433753912	0.9994910061190695
FETUB	16	10.948904699057294	0.909468382529049	0.9994910061190695
TEX37	8	5.168610910010091	0.9094980692744473	0.9994910061190695
LARGE1	21	23.321091136894495	0.9095282360171595	0.9994910061190695
SAA4	9	4.3163845589484255	0.9095507588563985	0.9994910061190695
RNF180	21	15.148834114739017	0.9095958904804136	0.9994910061190695
SNX22	3	6.878648328938885	0.9095987565674953	0.9994910061190695
PUSL1	4	12.998965781991773	0.909610840546266	0.9994910061190695
CYYR1	5	4.891500515782085	0.9096700647242971	0.9994910061190695
RAB3A	13	8.651498156291263	0.9096741742775426	0.9994910061190695
CHST15	24	18.277776863754926	0.9097296537716508	0.9994910061190695
DFFA	7	10.88763958864966	0.9097697228086239	0.9994910061190695
NUDCD3	12	11.977755852499389	0.9097891326240279	0.9994910061190695
OR10H4	14	7.797812344441519	0.9097963654115974	0.9994910061190695
IL10RB	15	9.081839423340202	0.9098550851706101	0.9994910061190695
ITGA10	23	29.07637862008384	0.9098639490414899	0.9994910061190695
CCL20	4	2.8768076984641304	0.9099012950952093	0.9994910061190695
SCN3B	14	7.799454295200333	0.9099168921929933	0.9994910061190695
CA13	13	7.883717846624261	0.9099725387431276	0.9994910061190695
MSH6	46	33.9534862529331	0.9100158978934839	0.9994910061190695
DYNLT1	3	3.265257793297328	0.910149970501463	0.9994910061190695
C2CD6	52	38.38799588278432	0.9102181882313033	0.9994910061190695
PHF3	42	42.86988635767871	0.9103062062589549	0.9994910061190695
ATP6V1A	16	17.369173435637062	0.910324560892073	0.9994910061190695
FAM124B	15	13.240131849168302	0.9103894461789936	0.9994910061190695
MT1E	3	3.733351091712106	0.9104254421878922	0.9994910061190695
SEPTIN11	16	13.077399737253563	0.91047728140750706	0.9994910061190695
DUT	4	10.994054622012772	0.9104961969984016	0.9994910061190695
IFNA7	3	5.213622197253678	0.9105234728528635	0.9994910061190695
CAPZB	11	8.468252321661986	0.9105625520106998	0.9994910061190695
MTERF2	23	10.580035609534587	0.9105682435131762	0.9994910061190695
OR1L6	5	8.120444711367766	0.9106145064510528	0.9994910061190695
NDUFA9	14	11.934630080554218	0.9106999268619758	0.9994910061190695
SAMSN1	21	10.5936526999551	0.9107022968090922	0.9994910061190695
TOMM40L	4	9.085769307060213	0.9107720625318891	0.9994910061190695
HLTF	35	24.60357791965853	0.9108048003471199	0.9994910061190695
ANKRD34C	19	15.214084058097834	0.9108814281622524	0.9994910061190695
BBS1	18	18.229416472224827	0.9110074112179595	0.9994910061190695
REEP6	4	7.54799757476233	0.91102220711774	0.9994910061190695
DUOX2	41	39.466218307020114	0.9111086541388039	0.9994910061190695
TIGIT	14	7.372560310080362	0.9111466953224632	0.9994910061190695
CLEC11A	3	15.172929859813104	0.9111622969904262	0.9994910061190695
PLPPR5	17	10.226751496825615	0.9111742488459504	0.9994910061190695
PUS7L	28	17.66798868554288	0.9111750620159699	0.9994910061190695
CFAP20DC	23	20.862780356386637	0.9113746037132748	0.9994910061190695
GFRAL	21	9.563742018298052	0.9113760451355707	0.9994910061190695
KRTDAP	3	3.4808143147843214	0.9115100997914852	0.9994910061190695
SEMA5A	29	29.576884211737422	0.911545720969198	0.9994910061190695
LRRC70	21	16.024261808919192	0.9116746382690424	0.9994910061190695
DNMT1	36	42.58299237508453	0.9116886629581663	0.9994910061190695
YARS1	16	14.59291392912843	0.911730320143409	0.9994910061190695
SH3BGR	14	6.0835427288467265	0.9117528798452518	0.9994910061190695
RAB35	7	8.12251274220695	0.9117744201368636	0.9994910061190695
ACBD6	8	8.263808734324657	0.9118947075556416	0.9994910061190695
ADGRB3	52	34.83075581486426	0.9119138444122153	0.9994910061190695
KMT5B	22	24.945723526942658	0.9119922780092106	0.9994910061190695
OR13J1	8	8.817381198067437	0.9119948840704603	0.9994910061190695
SYNJ2	28	38.909734302283006	0.9120671500880472	0.9994910061190695
SFTPA1	10	7.463024261581004	0.9123456361459217	0.9994910061190695
OXGR1	12	9.093621405826683	0.91237263411224645	0.9994910061190695
RASSF9	20	12.670048211622028	0.9124184351267933	0.9994910061190695
PGBD1	36	20.48602682312569	0.9124207777879794	0.9994910061190695
STRN	18	21.300168373831763	0.9124452719510846	0.9994910061190695
SLC22A5	14	17.128961392573895	0.9124931399023309	0.9994910061190695
ANGPTL6	7	19.538711066341175	0.9125770080205216	0.9994910061190695
TM6SF2	8	11.847192616579319	0.9127144370296841	0.9994910061190695
KCNJ16	21	12.73725241913323	0.912722197101515	0.9994910061190695
C8orf58	13	12.123256547537212	0.9127443529357978	0.9994910061190695
LRRCC1	30	26.642304620695114	0.9127542744242261	0.9994910061190695
CBWD3	7	10.421526671387909	0.9128029791594071	0.9994910061190695
ARPC3	6	4.889999838446292	0.91283297923014906	0.9994910061190695
ABCG2	26	17.42814226336747	0.9128813644227455	0.9994910061190695
ENO3	13	13.570683996583675	0.9129002012273848	0.9994910061190695
ADGRE5	20	24.11906802838402	0.9129796544513232	0.9994910061190695
PPFIBP1	32	26.778106856587897	0.9130024592462372	0.9994910061190695
CCNF	13	22.9858476881279	0.9130181479088161	0.9994910061190695
RSPO2	16	8.090239247886585	0.9130293399955516	0.9994910061190695
COPG2	12	22.398779539859248	0.9130724814193423	0.9994910061190695
NRGN	3	4.14944581426143	0.9131805489719457	0.9994910061190695
ZNF230	17	12.690524810377681	0.9131896657902153	0.9994910061190695
ZNF730	21	12.63044285513448	0.9132096173705829	0.9994910061190695
FOXP2	25	18.750863298460285	0.9132681320773155	0.9994910061190695
LMO1	6	5.342631553725807	0.9133261498674317	0.9994910061190695
REV3L	60	55.98451290159923	0.9133498040833704	0.9994910061190695
CTBS	14	11.83830723144121	0.913404873728581	0.9994910061190695
